Ewe/V	<I>/mA	time/s
3.2545981E+000	3.602814136384365E-001	2.179999944928568E+003
3.2550564E+000	3.602814344035032E-001	2.184999944802257E+003
3.2556481E+000	3.602798367164569E-001	2.189999944675947E+003
3.2561064E+000	3.602801244841128E-001	2.194999944549636E+003
3.2566218E+000	3.602813242195462E-001	2.199999944423325E+003
3.2569845E+000	3.602821183620509E-001	2.204999944297015E+003
3.2575765E+000	3.602792900882063E-001	2.209999944170704E+003
3.2583017E+000	3.602792836807068E-001	2.214999944044393E+003
3.2586265E+000	3.602788163528619E-001	2.219999943918083E+003
3.2591801E+000	3.602795044205538E-001	2.224999943791772E+003
3.2592945E+000	3.602783770892685E-001	2.229999943665462E+003
3.2598863E+000	3.602776466832041E-001	2.234999943539151E+003
3.2601535E+000	3.602778866527022E-001	2.239999943412840E+003
3.2605927E+000	3.602772877034930E-001	2.244999943286530E+003
3.2609553E+000	3.602760948297465E-001	2.249999943160219E+003
3.2612991E+000	3.602776574036958E-001	2.254999943033908E+003
3.2615283E+000	3.602775504908418E-001	2.259999942907598E+003
3.2618337E+000	3.602782307801274E-001	2.264999942781287E+003
3.2621582E+000	3.602806626485037E-001	2.269999942654977E+003
3.2625589E+000	3.602806037090452E-001	2.274999942528666E+003
3.2628646E+000	3.602793098888697E-001	2.279999942402355E+003
3.2630935E+000	3.602791847250730E-001	2.284999942276045E+003
3.2633417E+000	3.602783672604623E-001	2.289999942149734E+003
3.2636089E+000	3.602790032634958E-001	2.294999942023424E+003
3.2637808E+000	3.602783657214704E-001	2.299999941897113E+003
3.2639527E+000	3.602783523783742E-001	2.304999941770802E+003
3.2642963E+000	3.602791312024848E-001	2.309999941644492E+003
3.2645445E+000	3.602788370917025E-001	2.314999941518181E+003
3.2646589E+000	3.602798046527335E-001	2.319999941391870E+003
3.2649071E+000	3.602781271693709E-001	2.324999941265560E+003
3.2650027E+000	3.602802052698662E-001	2.329999941139249E+003
3.2653081E+000	3.602792569182206E-001	2.334999941012939E+003
3.2653654E+000	3.602794651375156E-001	2.339999940886628E+003
3.2654991E+000	3.602790360949271E-001	2.344999940760317E+003
3.2656136E+000	3.602788005778961E-001	2.349999940634007E+003
3.2660143E+000	3.602776468775153E-001	2.354999940507696E+003
3.2660143E+000	3.602776218030327E-001	2.359999940381385E+003
3.2661481E+000	3.602784795389266E-001	2.364999940255075E+003
3.2664344E+000	3.602771767613649E-001	2.369999940128764E+003
3.2665107E+000	3.602767887577674E-001	2.374999940002454E+003
3.2667208E+000	3.602770724091265E-001	2.379999939876143E+003
3.2669499E+000	3.602753215512522E-001	2.384999939749832E+003
3.2669880E+000	3.602754210707459E-001	2.389999939623522E+003
3.2671409E+000	3.602762873527540E-001	2.394999939497211E+003
3.2673700E+000	3.602786578199999E-001	2.399999939370900E+003
3.2674844E+000	3.602795418463113E-001	2.404999939244590E+003
3.2674081E+000	3.602780158100102E-001	2.409999939118279E+003
3.2676182E+000	3.602765964552971E-001	2.414999938991969E+003
3.2677708E+000	3.602746912619201E-001	2.419999938865658E+003
3.2679617E+000	3.602742771479113E-001	2.424999938739347E+003
3.2681143E+000	3.602738395580165E-001	2.429999938613037E+003
3.2681143E+000	3.602740463086530E-001	2.434999938486726E+003
3.2682290E+000	3.602751754745693E-001	2.439999938360415E+003
3.2683625E+000	3.602730336841252E-001	2.444999938234105E+003
3.2685916E+000	3.602731544216809E-001	2.449999938107794E+003
3.2686489E+000	3.602741470750759E-001	2.454999937981484E+003
3.2688398E+000	3.602736023351005E-001	2.459999937855173E+003
3.2688017E+000	3.602747177502249E-001	2.464999937728862E+003
3.2689736E+000	3.602751592632977E-001	2.469999937602552E+003
3.2691643E+000	3.602747194990253E-001	2.474999937476241E+003
3.2692025E+000	3.602756176277959E-001	2.479999937349930E+003
3.2692599E+000	3.602779412040665E-001	2.484999937223620E+003
3.2695081E+000	3.602769745907494E-001	2.489999937097309E+003
3.2696226E+000	3.602778183517380E-001	2.494999936970999E+003
3.2697179E+000	3.602788321302117E-001	2.499999936844688E+003
3.2699089E+000	3.602801519260920E-001	2.504999936718377E+003
3.2700427E+000	3.602814163015722E-001	2.509999936592067E+003
3.2699661E+000	3.602810402987741E-001	2.514999936465756E+003
3.2701190E+000	3.602811615501219E-001	2.519999936339445E+003
3.2702334E+000	3.602804770146012E-001	2.524999936213135E+003
3.2701571E+000	3.602803888927079E-001	2.529999936086824E+003
3.2705772E+000	3.602806087432537E-001	2.534999935960514E+003
3.2706726E+000	3.602813087581009E-001	2.539999935834203E+003
3.2707679E+000	3.602797819254818E-001	2.544999935707892E+003
3.2709589E+000	3.602797068069382E-001	2.549999935581582E+003
3.2710352E+000	3.602805744395876E-001	2.554999935455271E+003
3.2711308E+000	3.602807283006373E-001	2.559999935328960E+003
3.2711308E+000	3.602799713430873E-001	2.564999935202650E+003
3.2712071E+000	3.602796951160829E-001	2.569999935076339E+003
3.2713408E+000	3.602793387017558E-001	2.574999934950029E+003
3.2714934E+000	3.602792839811143E-001	2.579999934823718E+003
3.2716272E+000	3.602797197387623E-001	2.584999934697407E+003
3.2718754E+000	3.602793198881452E-001	2.589999934571097E+003
3.2718179E+000	3.602778494582108E-001	2.594999934444786E+003
3.2718945E+000	3.602776409480450E-001	2.599999934318475E+003
3.2721999E+000	3.602783956883023E-001	2.604999934192165E+003
3.2722189E+000	3.602776657054310E-001	2.609999934065854E+003
3.2724671E+000	3.602795730660329E-001	2.614999933939544E+003
3.2723715E+000	3.602804300187218E-001	2.619999933813233E+003
3.2726388E+000	3.602791132185710E-001	2.624999933686922E+003
3.2727535E+000	3.602791803798943E-001	2.629999933560612E+003
3.2729445E+000	3.602761808154093E-001	2.634999933434301E+003
3.2730589E+000	3.602764730677189E-001	2.639999933307990E+003
3.2730398E+000	3.602756418034405E-001	2.644999933181680E+003
3.2731733E+000	3.602760182651942E-001	2.649999933055369E+003
3.2733071E+000	3.602786762926719E-001	2.654999932929059E+003
3.2734981E+000	3.602773755130579E-001	2.659999932802748E+003
3.2735171E+000	3.602765806362240E-001	2.664999932676437E+003
3.2737653E+000	3.602764458498532E-001	2.669999932550127E+003
3.2739751E+000	3.602753112980610E-001	2.674999932423816E+003
3.2741470E+000	3.602752443429698E-001	2.679999932297505E+003
3.2740707E+000	3.602758836802871E-001	2.684999932171195E+003
3.2742999E+000	3.602760271260210E-001	2.689999932044884E+003
3.2742999E+000	3.602732250162319E-001	2.694999931918574E+003
3.2743952E+000	3.602732787045210E-001	2.699999931792263E+003
3.2747197E+000	3.602742046209777E-001	2.704999931665952E+003
3.2749298E+000	3.602743204983705E-001	2.709999931539642E+003
3.2750444E+000	3.602745253905342E-001	2.714999931413331E+003
3.2750061E+000	3.602758971771632E-001	2.719999931287020E+003
3.2753499E+000	3.602746413489894E-001	2.724999931160710E+003
3.2752542E+000	3.602742070230449E-001	2.729999931034399E+003
3.2755406E+000	3.602759211227339E-001	2.734999930908089E+003
3.2756362E+000	3.602740408214493E-001	2.739999930781778E+003
3.2758269E+000	3.602746976062387E-001	2.744999930655467E+003
3.2759988E+000	3.602741292747443E-001	2.749999930529157E+003
3.2760179E+000	3.602733549996603E-001	2.754999930402846E+003
3.2761326E+000	3.602728508146862E-001	2.759999930276535E+003
3.2762852E+000	3.602731885417646E-001	2.764999930150225E+003
3.2763808E+000	3.602736093291097E-001	2.769999930023914E+003
3.2766671E+000	3.602733097335077E-001	2.774999929897604E+003
3.2767625E+000	3.602750557741344E-001	2.779999929771293E+003
3.2770107E+000	3.602740926190789E-001	2.784999929644982E+003
3.2772017E+000	3.602745126387162E-001	2.789999929518672E+003
3.2772779E+000	3.602727134593551E-001	2.794999929392361E+003
3.2773542E+000	3.602730394824653E-001	2.799999929266050E+003
3.2775643E+000	3.602728841646779E-001	2.804999929139740E+003
3.2775834E+000	3.602729600306638E-001	2.809999929013429E+003
3.2778125E+000	3.602729658957610E-001	2.814999928887119E+003
3.2780416E+000	3.602744229444524E-001	2.819999928760808E+003
3.2782516E+000	3.602707148535765E-001	2.824999928634497E+003
3.2784424E+000	3.602712522931748E-001	2.829999928508187E+003
3.2784805E+000	3.602670984549122E-001	2.834999928381876E+003
3.2786715E+000	3.602677757222423E-001	2.839999928255565E+003
3.2787671E+000	3.602685342318975E-001	2.844999928129255E+003
3.2789388E+000	3.602708414991448E-001	2.849999928002944E+003
3.2789960E+000	3.602700316293581E-001	2.854999927876634E+003
3.2793589E+000	3.602702666314049E-001	2.859999927750323E+003
3.2792823E+000	3.602690406949611E-001	2.864999927624012E+003
3.2797596E+000	3.602706135876667E-001	2.869999927497702E+003
3.2799125E+000	3.602702223952206E-001	2.874999927371391E+003
3.2798362E+000	3.602715920897265E-001	2.879999927245080E+003
3.2800078E+000	3.602730461295754E-001	2.884999927118770E+003
3.2801607E+000	3.602729006739728E-001	2.889999926992459E+003
3.2804661E+000	3.602744505449799E-001	2.894999926866149E+003
3.2805996E+000	3.602726460763026E-001	2.899999926739838E+003
3.2807524E+000	3.602726696880871E-001	2.904999926613527E+003
3.2809815E+000	3.602739701160337E-001	2.909999926487217E+003
3.2811534E+000	3.602722263022364E-001	2.914999926360906E+003
3.2811725E+000	3.602712378187825E-001	2.919999926234595E+003
3.2814589E+000	3.602722846289591E-001	2.924999926108285E+003
3.2816496E+000	3.602709243436426E-001	2.929999925981974E+003
3.2817261E+000	3.602714119311069E-001	2.934999925855664E+003
3.2819743E+000	3.602729769750727E-001	2.939999925729353E+003
3.2822416E+000	3.602739333423510E-001	2.944999925603042E+003
3.2823751E+000	3.602726631721072E-001	2.949999925476732E+003
3.2826614E+000	3.602678470952300E-001	2.954999925350421E+003
3.2828143E+000	3.602689677412583E-001	2.959999925224110E+003
3.2828333E+000	3.602703135831768E-001	2.964999925097800E+003
3.2828143E+000	3.602712579115088E-001	2.969999924971489E+003
3.2831769E+000	3.602725745769531E-001	2.974999924845179E+003
3.2835970E+000	3.602728552707296E-001	2.979999924718868E+003
3.2837305E+000	3.602720522972005E-001	2.984999924592557E+003
3.2836924E+000	3.602721712752270E-001	2.989999924466247E+003
3.2840359E+000	3.602716544564521E-001	2.994999924339936E+003
3.2842460E+000	3.602714433046085E-001	2.999999924213625E+003
3.2843416E+000	3.602697090907357E-001	3.004999924087315E+003
3.2845132E+000	3.602703268249451E-001	3.009999923961004E+003
3.2847233E+000	3.602720957084564E-001	3.014999923834694E+003
3.2848761E+000	3.602717878957579E-001	3.019999923708383E+003
3.2851434E+000	3.602711257417819E-001	3.024999923582072E+003
3.2855060E+000	3.602721295245565E-001	3.029999923455762E+003
3.2856395E+000	3.602711113961357E-001	3.034999923329451E+003
3.2856779E+000	3.602709068651762E-001	3.039999923203141E+003
3.2860978E+000	3.602705400426857E-001	3.044999923076830E+003
3.2862697E+000	3.602690182252015E-001	3.049999922950519E+003
3.2864223E+000	3.602711845739520E-001	3.054999922824209E+003
3.2866323E+000	3.602703221328673E-001	3.059999922697898E+003
3.2868423E+000	3.602676416928505E-001	3.064999922571587E+003
3.2871287E+000	3.602697144181989E-001	3.069999922445277E+003
3.2871668E+000	3.602697969277187E-001	3.074999922318966E+003
3.2874150E+000	3.602689292450013E-001	3.079999922192656E+003
3.2876251E+000	3.602706549044154E-001	3.084999922066345E+003
3.2878351E+000	3.602706978054556E-001	3.089999921940034E+003
3.2879305E+000	3.602696787901177E-001	3.094999921813724E+003
3.2879496E+000	3.602685337979756E-001	3.099999921687413E+003
3.2884459E+000	3.602699192793682E-001	3.104999921561102E+003
3.2884650E+000	3.602689861173707E-001	3.109999921434792E+003
3.2887895E+000	3.602685469443764E-001	3.114999921308481E+003
3.2889423E+000	3.602681339247089E-001	3.119999921182171E+003
3.2892287E+000	3.602668878359342E-001	3.124999921055860E+003
3.2894006E+000	3.602658495826006E-001	3.129999920929549E+003
3.2895532E+000	3.602674863273795E-001	3.134999920803239E+003
3.2898204E+000	3.602685310120545E-001	3.139999920676928E+003
3.2899160E+000	3.602688583703086E-001	3.144999920550617E+003
3.2901449E+000	3.602685321493111E-001	3.149999920424307E+003
3.2904696E+000	3.602674661583593E-001	3.154999920297996E+003
3.2905459E+000	3.602683737249297E-001	3.159999920171686E+003
3.2907941E+000	3.602685365946256E-001	3.164999920045375E+003
3.2909276E+000	3.602684332473215E-001	3.169999919919064E+003
3.2912524E+000	3.602685832269167E-001	3.174999919792754E+003
3.2914622E+000	3.602682428986915E-001	3.179999919666443E+003
3.2915578E+000	3.602656489974686E-001	3.184999919540132E+003
3.2918441E+000	3.602691812474854E-001	3.189999919413822E+003
3.2919395E+000	3.602668805164835E-001	3.194999919287511E+003
3.2921495E+000	3.602679592652138E-001	3.199999919161201E+003
3.2924168E+000	3.602677677173384E-001	3.204999919034890E+003
3.2926078E+000	3.602679613334950E-001	3.209999918908579E+003
3.2928178E+000	3.602691569204450E-001	3.214999918782269E+003
3.2932949E+000	3.602689295167985E-001	3.219999918655958E+003
3.2932186E+000	3.602655561072037E-001	3.224999918529647E+003
3.2935622E+000	3.602625496405006E-001	3.229999918403337E+003
3.2937150E+000	3.602659164637820E-001	3.234999918277026E+003
3.2939632E+000	3.602681005449148E-001	3.239999918150716E+003
3.2942114E+000	3.602673409301896E-001	3.244999918024405E+003
3.2944787E+000	3.602681846518391E-001	3.249999917898094E+003
3.2945359E+000	3.602684610111658E-001	3.254999917771784E+003
3.2947650E+000	3.602669430095710E-001	3.259999917645473E+003
3.2950323E+000	3.602654981619507E-001	3.264999917519162E+003
3.2952805E+000	3.602671989161593E-001	3.269999917392852E+003
3.2956622E+000	3.602668658620852E-001	3.274999917266541E+003
3.2956812E+000	3.602659493369366E-001	3.279999917140231E+003
3.2959485E+000	3.602683271677405E-001	3.284999917013920E+003
3.2961967E+000	3.602680728978956E-001	3.289999916887609E+003
3.2963495E+000	3.602659259874125E-001	3.294999916761299E+003
3.2966931E+000	3.602670942897395E-001	3.299999916634988E+003
3.2967694E+000	3.602687202353487E-001	3.304999916508677E+003
3.2968841E+000	3.602700249965530E-001	3.309999916382367E+003
3.2972658E+000	3.602693843503176E-001	3.314999916256056E+003
3.2974377E+000	3.602691259594075E-001	3.319999916129746E+003
3.2976286E+000	3.602693731267627E-001	3.324999916003435E+003
3.2977049E+000	3.602696721346629E-001	3.329999915877124E+003
3.2980294E+000	3.602684085018566E-001	3.334999915750814E+003
3.2983539E+000	3.602681546194420E-001	3.339999915624503E+003
3.2984686E+000	3.602687848849323E-001	3.344999915498192E+003
3.2986977E+000	3.602684798116633E-001	3.349999915371882E+003
3.2988884E+000	3.602664375180631E-001	3.354999915245571E+003
3.2990985E+000	3.602661117977446E-001	3.359999915119261E+003
3.2992704E+000	3.602675460715007E-001	3.364999914992950E+003
3.2996521E+000	3.602684777946421E-001	3.369999914866639E+003
3.2997096E+000	3.602691758508807E-001	3.374999914740329E+003
3.2999959E+000	3.602669148284942E-001	3.379999914614018E+003
3.3001676E+000	3.602684079511096E-001	3.384999914487707E+003
3.3004920E+000	3.602689260799946E-001	3.389999914361397E+003
3.3005304E+000	3.602693634600811E-001	3.394999914235086E+003
3.3010459E+000	3.602685374100172E-001	3.399999914108776E+003
3.3009884E+000	3.602679764206231E-001	3.404999913982465E+003
3.3013132E+000	3.602696544940717E-001	3.409999913856154E+003
3.3014467E+000	3.602702098484425E-001	3.414999913729844E+003
3.3015995E+000	3.602710106464020E-001	3.419999913603533E+003
3.3018858E+000	3.602720290621172E-001	3.424999913477222E+003
3.3020384E+000	3.602711461253788E-001	3.429999913350912E+003
3.3022103E+000	3.602713434000688E-001	3.434999913224601E+003
3.3024204E+000	3.602727217396326E-001	3.439999913098291E+003
3.3026686E+000	3.602714656384695E-001	3.444999912971980E+003
3.3028593E+000	3.602703447611752E-001	3.449999912845669E+003
3.3030503E+000	3.602682018370507E-001	3.454999912719359E+003
3.3033938E+000	3.602670527441090E-001	3.459999912593048E+003
3.3036230E+000	3.602683660180489E-001	3.464999912466737E+003
3.3038521E+000	3.602700670023314E-001	3.469999912340427E+003
3.3040621E+000	3.602683568091311E-001	3.474999912214116E+003
3.3041003E+000	3.602681156511164E-001	3.479999912087806E+003
3.3044629E+000	3.602685262412985E-001	3.484999911961495E+003
3.3046157E+000	3.602672282094588E-001	3.489999911835184E+003
3.3049212E+000	3.602666096109821E-001	3.494999911708874E+003
3.3052456E+000	3.602672150904762E-001	3.499999911582563E+003
3.3053031E+000	3.602681078655575E-001	3.504999911456252E+003
3.3054557E+000	3.602683186943439E-001	3.509999911329942E+003
3.3058186E+000	3.602667705780977E-001	3.514999911203631E+003
3.3058758E+000	3.602686473662844E-001	3.519999911077321E+003
3.3060665E+000	3.602694742067060E-001	3.524999910951010E+003
3.3062384E+000	3.602682549912822E-001	3.529999910824699E+003
3.3064103E+000	3.602693573041132E-001	3.534999910698389E+003
3.3069258E+000	3.602684338624415E-001	3.539999910572078E+003
3.3069258E+000	3.602683200628666E-001	3.544999910445767E+003
3.3071358E+000	3.602677921886220E-001	3.549999910319457E+003
3.3074222E+000	3.602672830540781E-001	3.554999910193146E+003
3.3073838E+000	3.602676777763113E-001	3.559999910066836E+003
3.3077085E+000	3.602661770195328E-001	3.564999909940525E+003
3.3077466E+000	3.602658696312194E-001	3.569999909814214E+003
3.3081284E+000	3.602666592306580E-001	3.574999909687904E+003
3.3082812E+000	3.602663588280091E-001	3.579999909561593E+003
3.3084722E+000	3.602660711473759E-001	3.584999909435282E+003
